node_id,grid_region_id
42433565,170
42433567,170
42433569,170
42433573,148
42433574,148
42433577,148
42433578,148
42433581,148
42433587,148
42433604,169
42433611,169
42433620,169
42433625,169
42433644,149
42433712,147
42433715,147
42433718,147
42433743,191
42433756,191
42433779,212
42433781,212
42433785,212
42433789,192
42433797,192
42433800,192
42433811,192
42433821,148
42433834,147
42433870,170
42433881,170
42433886,170
42433927,190
42434011,191
42434038,191
42434072,169
42434074,169
42434077,169
42434085,169
42434087,169
42434090,189
42434092,189
42434097,192
42434098,192
42434101,192
42434105,192
42434110,212
42434113,192
42434117,211
42434122,211
42434129,211
42434131,211
42434140,168
42434142,168
42434145,168
42434148,168
42434156,190
42434158,170
42434160,171
42434161,171
42434165,190
42434166,190
42434168,190
42434169,190
42434172,190
42434175,190
42434179,190
42434196,168
42434197,168
42434201,168
42434205,168
42434215,168
42434226,168
42434233,168
42434237,168
42434243,212
42434246,212
42434249,212
42434251,212
42434255,212
42434259,192
42434262,192
42434264,192
42434268,169
42434270,169
42434271,149
42434279,149
42434285,149
42434314,212
42434338,212
42434340,192
42434343,192
42434346,170
42434352,168
42434354,168
42434355,168
42434357,168
42434358,168
42434360,169
42434361,212
42434370,234
42434372,234
42434377,191
42434384,211
42434385,211
42434386,211
42434389,211
42434410,147
42434413,147
42434418,147
42434420,147
42434427,149
42434434,169
42434439,169
42434465,149
42434559,214
42434589,214
42434611,214
42434670,214
42434722,214
42434800,169
42434807,169
42434810,149
42434821,149
42434827,149
42434832,167
42434837,148
42434855,148
42434871,148
42434894,191
42434895,191
42434898,191
42434904,191
42434905,191
42434910,211
42434912,211
42434915,211
42434946,169
42434948,169
42434951,169
42434954,169
42434959,169
42434962,169
42434965,169
42434969,169
42434974,169
42434992,213
42435002,213
42435197,213
42435198,213
42435207,191
42435211,211
42435222,211
42435230,211
42435231,211
42435234,211
42435237,211
42435240,211
42435250,170
42435253,170
42435257,170
42435261,170
42435264,170
42435265,170
42435266,170
42435269,170
42435272,170
42435283,170
42435295,170
42435301,170
42435308,170
42435310,190
42435312,190
42435316,191
42435317,191
42435319,191
42435323,191
42435328,191
42435331,191
42435333,191
42435335,191
42435336,191
42435337,191
42435341,191
42435343,191
42435354,191
42435359,191
42435360,191
42435362,191
42435364,191
42435367,191
42435372,191
42435380,191
42435387,191
42435388,191
42435392,211
42435395,211
42435396,211
42435398,211
42435400,211
42435403,211
42435415,213
42435420,169
42435422,169
42435434,148
42435435,148
42435448,148
42435451,148
42435456,148
42435470,148
42435472,168
42435477,168
42435485,168
42435497,190
42435499,190
42435509,190
42435514,190
42435516,190
42435518,190
42435522,190
42435534,168
42435538,168
42435541,168
42435544,168
42435550,168
42435553,168
42435567,234
42435578,149
42435596,149
42435598,149
42435599,149
42435603,149
42435610,149
42435618,149
42435624,149
42435629,149
42435632,149
42435633,169
42435635,169
42435636,169
42435642,169
42435644,169
42435645,169
42435646,169
42435650,169
42435654,169
42435657,169
42435660,169
42435663,169
42435668,169
42435671,169
42435675,169
42435677,169
42435680,169
42435684,170
42435687,170
42435702,170
42435705,170
42435707,170
42435710,170
42435714,170
42435716,170
42435743,191
42435746,191
42435755,191
42435761,191
42435763,191
42435766,191
42435770,191
42435775,191
42435802,191
42435803,191
42435805,191
42435807,191
42435810,191
42435814,191
42435820,192
42435825,192
42435837,192
42435844,192
42435850,192
42435852,192
42435856,192
42435858,212
42435860,212
42435861,212
42435863,212
42435865,212
42435869,212
42435873,212
42435876,212
42435880,212
42435881,212
42435885,212
42435891,212
42435894,212
42435898,212
42435904,212
42435910,148
42435922,168
42435923,168
42435925,168
42435928,168
42435940,192
42435943,192
42435953,212
42435967,212
42435981,192
42435993,212
42435997,192
42436001,212
42436003,212
42436014,148
42436017,148
42436021,148
42436024,148
42436033,148
42436037,148
42436050,148
42436052,148
42436055,148
42436056,148
42436060,148
42436064,148
42436069,148
42436073,148
42436088,148
42436093,148
42436097,148
42436100,148
42436109,148
42436115,148
42436119,148
42436122,148
42436126,148
42436129,148
42436134,148
42436135,148
42436139,148
42436142,148
42436146,148
42436149,148
42436152,149
42436155,149
42436159,149
42436178,147
42436181,147
42436184,147
42436192,147
42436283,213
42436285,213
42436288,213
42436293,213
42436296,213
42436297,213
42436305,213
42436313,148
42436316,148
42436330,148
42436333,148
42436336,148
42436340,148
42436353,148
42436355,148
42436359,148
42436364,148
42436369,148
42436371,148
42436374,148
42436377,148
42436381,148
42436384,148
42436390,148
42436393,148
42436396,148
42436400,148
42436404,148
42436407,148
42436411,148
42436414,148
42436423,149
42436427,149
42436431,149
42436475,190
42436477,190
42436481,190
42436484,190
42436486,190
42436489,190
42436492,190
42436510,170
42436511,190
42436514,190
42436516,190
42436519,190
42436527,189
42436531,189
42436537,190
42436539,190
42436541,190
42436544,190
42436546,190
42436549,190
42436551,190
42436556,210
42436567,148
42436571,234
42436575,169
42436578,169
42436582,169
42436586,169
42436590,169
42436598,169
42436604,191
42436610,191
42436619,191
42436624,191
42436627,211
42436630,211
42436637,191
42436640,191
42436644,191
42436647,211
42436651,211
42436653,211
42436700,169
42436701,169
42436703,169
42436705,169
42436707,189
42436710,189
42436714,189
42436716,189
42436724,211
42436726,211
42436734,192
42436739,192
42436746,169
42436748,169
42436751,169
42436753,169
42436754,169
42436756,169
42436761,148
42436763,148
42436779,148
42436784,148
42436788,148
42436793,148
42436796,148
42436806,213
42436807,213
42436812,213
42436832,213
42436848,148
42436856,148
42436894,148
42436903,148
42436911,190
42436913,190
42436917,190
42436919,190
42436921,190
42436922,190
42436929,234
42436930,234
42436935,168
42436939,168
42436941,168
42436942,168
42436943,168
42436944,168
42436947,168
42436949,168
42436957,168
42436959,168
42436968,148
42436971,167
42436974,167
42436985,191
42436990,171
42437005,171
42437018,168
42437021,168
42437043,211
42437050,191
42437052,171
42437058,171
42437067,168
42437071,168
42437074,168
42437078,168
42437082,168
42437084,168
42437096,168
42437106,168
42437108,168
42437111,168
42437113,168
42437118,168
42437119,168
42437124,147
42437135,167
42437142,191
42437150,191
42437156,191
42437174,191
42437177,191
42437188,191
42437196,191
42437201,191
42437204,191
42437211,191
42437218,191
42437222,191
42437223,191
42437280,168
42437283,168
42437287,168
42437289,168
42437300,170
42437305,170
42437312,171
42437316,212
42437319,213
42437333,168
42437339,168
42437343,168
42437346,168
42437349,168
42437354,168
42437358,169
42437363,169
42437368,169
42437371,169
42437379,149
42437384,170
42437401,147
42437410,147
42437423,190
42437425,190
42437428,190
42437433,190
42437436,190
42437445,190
42437451,190
42437461,148
42437463,148
42437465,167
42437481,167
42437490,167
42437503,167
42437505,167
42437519,168
42437529,169
42437530,169
42437536,147
42437580,168
42437589,168
42437605,168
42437618,168
42437626,168
42437644,169
42437654,169
42437663,169
42437670,149
42437686,169
42437693,149
42437746,147
42437749,147
42437753,147
42437755,168
42437760,168
42437763,168
42437768,168
42437770,168
42437773,168
42437786,168
42437801,212
42437819,147
42437826,168
42437830,168
42437834,234
42437835,234
42437841,170
42437845,170
42437881,169
42437890,169
42437909,149
42437914,149
42437915,149
42437916,191
42437917,191
42437918,191
42437920,191
42437921,214
42437923,214
42437925,214
42437926,234
42437928,212
42437930,211
42437932,211
42437942,213
42437944,213
42437949,168
42437951,148
42437965,168
42437990,168
42437992,168
42437996,168
42438018,212
42438024,212
42438030,147
42438034,148
42438038,148
42438043,171
42438045,171
42438052,171
42438060,148
42438066,192
42438084,211
42438155,147
42438173,169
42438174,169
42438186,213
42438189,213
42438199,213
42438218,213
42438224,192
42438228,192
42438235,211
42438236,211
42438246,192
42438247,192
42438255,212
42438257,212
42438271,212
42438275,212
42438281,212
42438291,192
42438292,192
42438295,192
42438297,192
42438300,170
42438304,170
42438306,170
42438362,168
42438463,168
42438468,147
42438471,147
42438476,147
42438485,190
42438487,190
42438498,190
42438503,190
42438506,190
42438509,190
42438529,167
42438531,167
42438544,169
42438547,169
42438672,149
42438674,149
42438684,149
42438702,211
42438704,211
42438772,211
42438774,211
42438784,168
42438785,168
42438788,190
42438791,190
42438795,190
42438798,190
42438800,190
42438802,190
42438805,190
42438809,190
42438819,170
42438825,170
42438832,170
42438836,192
42438839,192
42438849,169
42438859,170
42438862,170
42438867,170
42438881,169
42438886,169
42438889,169
42438891,169
42438894,189
42438906,191
42438908,191
42438920,191
42438923,191
42438928,191
42438935,234
42438947,191
42438949,191
42438953,191
42438961,191
42438963,191
42438971,191
42438973,210
42438984,211
42439001,168
42439006,168
42439029,192
42439042,192
42439054,192
42439070,168
42439073,149
42439078,149
42439096,149
42439099,149
42439164,234
42439170,168
42439178,168
42439181,168
42439191,168
42439203,169
42439207,148
42439210,192
42439213,192
42439216,192
42439225,212
42439228,212
42439236,168
42439272,169
42439275,149
42439280,149
42439286,149
42439295,149
42439323,168
42439335,148
42439345,148
42439362,213
42439371,191
42439384,190
42439389,190
42439392,190
42439399,190
42439403,190
42439406,190
42439409,190
42439416,190
42439432,234
42439440,169
42439443,169
42439454,170
42439464,170
42439485,191
42439486,211
42439489,211
42439490,211
42439497,211
42439498,211
42439506,211
42439514,211
42439527,148
42439530,148
42439537,148
42439542,148
42439550,148
42439551,148
42439553,190
42439556,190
42439559,190
42439561,190
42439563,190
42439567,190
42439580,148
42439581,148
42439583,148
42439588,192
42439598,192
42439599,192
42439601,192
42439613,192
42439620,212
42439673,212
42439711,212
42439718,212
42439721,212
42439724,212
42439728,212
42439730,213
42439783,213
42439802,212
42439813,148
42439823,149
42439826,149
42439830,149
42439834,149
42439836,149
42439840,169
42439842,169
42439851,191
42439858,191
42439860,191
42439861,191
42439868,191
42439873,191
42439878,191
42439887,212
42439891,212
42439910,212
42439922,212
42439927,212
42439952,169
42439955,169
42439960,169
42439964,169
42439968,169
42439972,169
42439981,169
42439984,169
42439990,169
42439994,169
42439996,169
42440001,169
42440004,169
42440009,170
42440012,170
42440015,170
42440020,170
42440022,170
42440025,170
42440052,212
42440053,212
42440056,212
42440059,212
42440065,212
42440069,212
42440072,212
42440075,212
42440079,214
42440083,213
42440104,191
42440108,191
42440112,191
42440122,191
42440125,191
42440131,191
42440134,191
42440138,191
42440144,191
42440146,191
42440153,169
42440163,170
42440170,170
42440253,150
42440270,147
42440271,147
42440277,147
42440280,147
42440282,147
42440284,147
42440287,147
42440290,147
42440313,170
42440323,169
42440325,169
42440326,169
42440330,169
42440335,147
42440340,147
42440343,147
42440345,147
42440347,147
42440350,147
42440353,147
42440356,147
42440376,212
42440381,212
42440385,212
42440388,212
42440408,168
42440449,167
42440452,169
42440453,169
42440456,169
42440459,169
42440463,189
42440465,189
42440469,189
42440476,189
42440499,234
42440502,234
42440527,148
42440545,168
42440553,148
42440565,189
42440567,189
42440582,149
42440628,147
42440639,147
42440679,168
42440682,168
42440686,168
42440697,168
42440710,168
42440721,168
42440729,168
42440737,168
42440743,168
42440754,168
42440785,168
42440792,168
42440798,168
42440804,148
42440810,148
42440815,148
42440820,148
42440825,148
42440829,148
42440838,148
42440847,148
42440850,148
42440854,148
42440869,148
42440873,148
42440916,148
42440918,148
42440934,170
42440935,170
42440940,148
42440943,148
42440946,148
42440951,169
42440960,170
42440966,170
42441000,214
42441007,214
42441009,214
42441077,192
42441099,192
42441102,192
42441104,191
42441169,192
42441191,192
42441204,192
42441251,192
42441254,191
42441257,191
42441263,191
42441276,191
42441283,191
42441299,171
42441521,171
42441526,171
42441535,171
42441564,171
42441569,171
42441587,170
42441654,170
42441668,170
42441670,170
42441695,193
42441701,193
42441704,193
42441771,192
42441774,192
42441777,192
42441889,171
42441895,171
42441899,171
42441903,171
42441913,191
42441926,191
42441942,191
42441947,192
42441949,192
42441951,192
42441952,192
42441953,192
42441955,192
42441956,192
42442107,147
42442117,191
42442123,191
42442128,211
42442142,170
42442158,170
42442164,170
42442175,170
42442230,168
42442247,148
42442255,148
42442269,148
42442273,148
42442276,148
42442286,148
42442288,148
42442291,148
42442378,213
42442384,213
42442400,213
42442404,170
42442410,170
42442415,170
42442417,170
42442422,170
42442432,170
42442445,170
42442451,170
42442459,170
42442463,170
42442469,170
42442475,170
42442480,171
42442492,171
42442502,171
42442514,171
42442528,171
42442534,191
42442542,191
42442549,191
42442552,191
42442555,191
42442557,191
42442559,191
42442561,191
42442565,191
42442567,191
42442569,191
42442571,191
42442574,191
42442575,191
42442577,191
42442578,191
42442580,191
42442584,192
42442586,192
42442589,192
42442592,192
42442596,192
42442604,192
42442609,192
42442613,192
42442618,192
42442621,192
42442625,192
42442628,192
42442635,192
42442638,192
42442642,212
42442645,212
42442651,212
42442656,212
42442659,212
42442664,212
42442671,212
42442684,212
42442697,212
42442703,213
42442710,213
42442717,213
42442722,213
42442723,213
42442728,213
42442741,213
42442745,213
42442750,213
42442755,213
42442764,213
42442766,213
42442770,213
42442773,213
42442791,168
42442794,168
42442842,168
42442843,168
42442848,168
42442850,168
42442851,168
42442857,168
42442862,168
42442870,168
42442877,168
42442881,168
42442889,169
42442891,169
42442895,169
42442898,169
42442902,169
42442906,169
42442910,169
42442913,169
42442914,169
42442918,169
42442931,169
42442933,169
42442935,169
42442937,169
42442939,169
42442943,169
42442947,169
42442948,189
42442949,189
42442952,189
42442955,189
42442957,189
42442959,189
42442960,189
42442961,189
42442963,190
42442977,190
42442983,190
42443000,190
42443009,190
42443020,190
42443024,190
42443027,190
42443029,190
42443032,190
42443037,190
42443040,190
42443042,190
42443044,190
42443046,190
42443048,190
42443050,190
42443052,190
42443054,190
42443056,190
42443058,190
42443061,190
42443066,211
42443068,211
42443072,211
42443077,211
42443078,211
42443081,211
42443085,211
42443088,211
42443092,211
42443096,211
42443099,211
42443105,211
42443116,211
42443118,211
42443119,211
42443127,168
42443156,191
42443165,191
42443181,192
42443263,191
42443264,191
42443268,191
42443280,170
42443298,168
42443305,170
42443310,170
42443313,170
42443326,170
42443329,170
42443332,170
42443336,170
42443341,170
42443344,170
42443346,170
42443347,170
42443349,170
42443353,170
42443361,191
42443363,191
42443366,191
42443373,191
42443381,191
42443388,191
42443403,191
42443406,191
42443413,191
42443426,191
42443482,213
42443486,213
42443488,213
42443492,213
42443520,213
42443522,213
42443524,213
42443528,169
42443532,170
42443534,170
42443549,150
42443556,169
42443561,169
42443563,169
42443570,150
42443582,212
42443588,148
42443612,169
42443614,189
42443615,189
42443618,189
42443621,189
42443658,192
42443666,147
42443671,169
42443674,149
42443676,149
42443677,149
42443680,169
42443799,168
42443804,169
42443806,169
42443807,169
42443810,169
42443811,169
42443817,211
42443819,211
42443821,211
42443824,211
42443826,211
42443832,148
42443928,167
42443950,169
42443965,169
42443975,149
42443977,149
42444016,234
42444028,212
42444043,169
42444049,169
42444051,169
42444055,189
42444060,213
42444069,213
42444081,213
42444097,213
42444116,167
42444129,167
42444206,147
42444223,147
42444230,147
42444242,147
42444255,147
42444271,147
42444277,147
42444353,147
42444360,147
42444385,147
42444452,211
42444453,211
42444457,211
42444458,211
42444461,211
42444479,147
42444480,147
42444485,190
42444487,190
42444495,190
42444500,190
42444506,190
42444514,211
42444564,212
42444581,213
42444750,211
42444809,190
42444810,190
42444814,190
